Signature,Block Time,Action,From,To,Value
3DUrx5NRU1kF5U3n67iiaRPQayo1drnV5f4HEpGuLTwNK6rZy5bQhp5zF8qsupp5fZ3ai7b8FcZ4Hpfvu74mGED1,2024-10-29T15:01:36.000Z,Transfer,ExsxSHwriSWPmArAXTzJM7kN14w9reJdzR3tNqr3Pe89,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,10
2m5GjEQyb52ybSzd3zXbcf6VeJmCNtgWoP6iRo47M7ZzVMpBZfgJVyJ8vZ4hPxUEYqJyrfFGzuFYzWiKrwNqierv,2024-10-29T15:01:36.000Z,Transfer,Ha8qtABM3SBypenJrJUDhiqR9vPu3ppzX92xtkguHRQu,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.12
5H36qh7uwjKUV937aah4kY6vH8JDTgSsfF2Xq25iKM1JY1HsE4pPmsH5abX5xdUWKZjhiVRN8Hm1ZGuojtc6Wayy,2024-10-29T15:01:35.000Z,Transfer,EWwgi4Lk4xvfJLJVkRPzG7N3G2vs8DNtZUBQVgpVUy4o,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.066907
2nnPqHrfGAtua2FVwCLHN2Qh9J4LLCJRd4ARKHRgFQzmouJho2VFFYowTCC9KChntje6qovWBF1X5gM2pk6yww5q,2024-10-29T15:01:35.000Z,Transfer,6mw8MyMcDSGA1v3QQZEArVspSZAAVJSkVg5YPqWnTCo7,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,7.846985
3yRb2i7QemFFHGXm2V6Q5QqnJL9jpAKnsku4xGdeoW5yFPgh4YywNvm2gHkUQUragYVz6RFhBq9q95TPYXD4GuCt,2024-10-29T15:01:34.000Z,Transfer,55bBtNLzBCNETbfEXSJcwSci8aMzWwujnKE9KNpzgiWa,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,0.000001
R2N3zF8FKraUW91GP2X9mbhKk2sxzdsKEKTHxB8SQzqaoumV6RqLYhViSsSauAryRnMmrAnaUcdgcYZvFJqHHWQ,2024-10-29T15:01:34.000Z,Transfer,FqDofR9ESCNBZj9iT8YKSnVJV1oB5nBqzkLmKtCAdTf3,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,2.1
2dT14VLwtcbHYteruC3y2RArwUgRTE8KhDCUyDSfwa2sSQy9eBTuhyNU1AZtFeuqYeVx5YPqYCeHNbEmPgUYPj1V,2024-10-29T15:01:34.000Z,Transfer,HuZPdEVLSTAT7BHT3guSXjdDfKC5hpxCZ9BhQUG1APsX,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,2.96
3YA9XLuS6jr41QLZ5CgV8ogK9kg7HeHUNTx8neRotFnEU8MtiXayUn99qUDmjp58C9ctuenpNbeYi522ZriFMwjF,2024-10-29T15:01:33.000Z,Transfer,4pWtVd6c9dmkNmZ1gcBdnn46D21j1KdQXZeWCK4tqJmr,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,10.64
26D5Gv72V8wZtcnK4i8wTkwtrqchEKcVRFU7Bx6FcuSUjwo96giPDVfDyzhqhGPRKDcQ41is7zyz55tExwie7x2j,2024-10-29T15:01:33.000Z,Transfer,EQMqXFRnQPEwiPaoMTSuRNCE46yqHnNQugUWwTNGA4dV,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,45.463849825
4xH7pBc2sMrjdof5bmfuzEGMrEr8Ysb3fmshYD9jeTCyFMCtuvqqY5sb1RnAWUTFnAkHWam5d1Nfkyf46j1FvgwZ,2024-10-29T15:01:33.000Z,Transfer,4ugvU2htHCeGMMewzZaymW5TeHUXLtfW59kWZSEL72A6,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,2
48ScHbWaG4CzRPuvvQmofoABKKG1rvYszdXd6XwJKS5GVsovXBxn8VzQdVuHVxLxsMR5zFnwVuF8cP6TswyHkejS,2024-10-29T15:01:33.000Z,Transfer,8ZBLgKsCKSSXKd7FLfB9Ttcj1XnubKgjHM5xY1WTS9Yn,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.01
KEpFYMmMoEvogNaj9XGZAQLJHLNXXR3cMKKokQoKEfMrbp3E5UbaZjLW5EEzYWy7eeeXfvW39TndNSok3ZogPcC,2024-10-29T15:01:31.000Z,Transfer,BkYaSvHDx6vcvPkBBdRoELM63F5MS6saK9dMuVmwqvsK,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.99
Wm4HdaG6yHVg11k2jM2opWdd4CSEuyc2QJBGpt7YhJcdxvWhVP111WN2DgEZ2LGK5ubYLFDiAsm5swqc8f6bAcy,2024-10-29T15:01:31.000Z,Transfer,5LZnWsYKKBUhg7rfAMMdBWwKUCQ1zmGGtpFhuWP6eEzf,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,42
2tnHEtmm5oPKeJUSohhst2rgaA7PhaPLX61w7fy6akGpNDNaFmzxDnVXJFvyh2BmBQuDgn3GtRttXpJD6jxcehEP,2024-10-29T15:01:31.000Z,Transfer,BUMwVzjLem7BKn349qytLdnPuXsq8MKytMrsx1aQiCKa,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,29
DGPN3XBHj3pjCaD98LYyoboRgCJCLoVnXwG6Zmf5N2GxWGJyfnuyPQkrtYkxqVZsSmi5EKzWwZF9bxQuZnuC7vS,2024-10-29T15:01:31.000Z,Transfer,AN5FkQFTkqJqa2r8zq3pYR1njchoQSXzrG2VMJxRiLD5,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.001
3JdFEZUkyUKBaqCjQGoJ2ryqEXyeJt4B5Dq7G1uG7Trm3KEiAFWoBm6GwHJavWbQFW16pwCsv6Hu7pBw4K9Bbk1E,2024-10-29T15:01:30.000Z,Transfer,HacTUfmHaoyVMFZAdD9ktq1QbZNe7JHZmTjsqqf5ENzp,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,3.5
oCYqDkCxZcsRMhExe5XjZZg3QDQCwRJa6EFKaYWEk8V5Vfen8L6bx9GXRsMmKopWs4NdV5YKF7fcxosHhMdq42V,2024-10-29T15:01:30.000Z,Transfer,Hmd1LGL9Kn9rWHCrCGL6x3JjPUFZXneLhGYNKvfjTNwV,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,2
Xy6TZ9Q9RLK4XLwF68pgm48mU1Zj9jSeDnEE3WtTPraamNmRrMHboWmvwQBTWDnG664CNBJTYqkLuJ7NwpjH2LQ,2024-10-29T15:01:30.000Z,Transfer,ArTSpx5VhqDN61M4AvNdHAphgkvhwrrsDwbHfbxLZCo3,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,2.8
2ztk8XaTRCQjZ2MVTvBkmy1APT5KAAmBTrTveq5fKRTJiR2zB9ZjDD3HqM8fHEvoWb1eh7goUJc4ye9UXxjmuEQZ,2024-10-29T15:01:30.000Z,Transfer,79481wPLaBiKA1ZaZKA8GgUpQTrRixL4DkFUCo4vj4YL,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1
3oBNiwRGPS58BP5GtAvwKQM49rAfMvj4hPdvQMzihLswEEB7Q6k8yZVbxmXq1qkcgUQAZuspteFexCMwAo113fiT,2024-10-29T15:01:30.000Z,Transfer,9WdvF2SLcdtFPUp36QZhT1ggQTKB16BN14u63bDtoCSS,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,8.638046824
ihL3ZRdMUvCym6d3AXB6TYM7ugNVjmEp6tFBaXsv2zQwXGPPqBbWYFbJ6bKvZpP2V6Vrc9wh8vVboNgJgzUe93T,2024-10-29T15:01:29.000Z,Transfer,C42BYrBokDk6oAbwGqnwawG95askUXC78vRQc2X3nPud,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.588605339
5C1gLVE7pXLZGCcVpxNZVZa7BxVyZBScXvrZCzxnbLKptk4Mk6tGzw6HBFCJzYbqgsxRQzux6mhhAzr54mXqoJ1p,2024-10-29T15:01:29.000Z,Transfer,GXpxGUvqCkpZUH7Btwr4BzZff2zruo4zXS4eZo8LLUp5,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,2.021558519
4tJLpdbpUsMq6oiEYWeZLuNsBQATKNea8LWEbL94PAfSsUFN4bkaiNDPnDEaYo759BCoovvyMd3kL8CRbFAMfFHS,2024-10-29T15:01:29.000Z,Transfer,PL7FTzm61V3YmiT6A4tpQFDbapFErfZ66QYz78Vhseh,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.03
5ZLmA4HRBFrPKpPFzJoQ1gxmKyxf9FdKEUBY3HTeFW6iirevFa4Z9jjDFExK1Vio1fHfsdsuvjdXCLjwMBcrWgVz,2024-10-29T15:01:29.000Z,Transfer,2NE6ZH7FRWPMYMcTpbA8j417WLmr6DqoAeVPkwLEovTE,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,22.33
22UgYWTAfsYeNtVJsMUM87zzk7DwgfZ1aizGTHrnikuDccTcqoot71KETP2vV9Ywd5venMLdqeJYmY7RW7AdLUiL,2024-10-29T15:01:29.000Z,Transfer,FnLW7EG4pwTzvpXJzcgeAD3g94FLiCoLggGKe21FjrEB,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.03
241GX2kjUBa8iFeNy8TLHNzX5UAMNvstajeXsJ9nkizGkGkkKzCcpGhbDtYG2x9ddtxKYzMx1W9rSGU5vrXWwtcv,2024-10-29T15:01:29.000Z,Transfer,8ZC66iZzYVWqbwZzktLLGj9LBHT72sKvY3hi72DKWRZ1,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,5
fFuwMDBNVHxFZcvDNZXkqRKcLGGhyaH6ej8UqK64vytJYAk5po43MSLmRy9ZyDf6UwZZyUSnKso4CXCmw6bSQcv,2024-10-29T15:01:29.000Z,Transfer,Cp36kmqxFPjjg3ybmUvgsWgdh2MLZeoWNPHnarC19e51,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.01
2c4n2F7qAYaUGQo3nsp7rn1aJ14jyqgeUiDk4E4LUxkWwqxwuvLF7us1h4Y9nnottkvNX85RkyjEdwt1CFEjdikm,2024-10-29T15:01:29.000Z,Transfer,7V8SMN8pRSyPfy68NGZAffaWn47Qe5xy1ab5qwpan3Gi,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,3.5
2BtV8MdPVJsKGS3PQg4UpcKBuuy68YGhWmeef9ixD34k9u7BPTmCrrUxoLjKAz7o49hvoN7skAD8QMsaBgqqpG96,2024-10-29T15:01:29.000Z,Transfer,BDiYK4k3pBn5XzYsU5s46HR6KPmFRSj18Y7ataHSBd6L,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.302217309
3yXKz7TwNFRbGsKdRWexAKYxr8P9xFgnbpEmjEwETchab1Yeww86junVsHRqNJ4fU9jro4uV4SnrHp1UkjajrPPD,2024-10-29T15:01:29.000Z,Transfer,6fukLUrUCJPF8Si33oCh1V9zdvj7RhJegYPX3twBDMM6,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,11.313120874
NHMwhmucsXXvWNpvNr82BpV1WUsc9Mhnbp49rs2y2iq1yhc4R7c6s4igEqu6CeX8a9ACq5bp7kWpSFQP2sTzM6C,2024-10-29T15:01:29.000Z,Transfer,AbN17F9A5aXdzVsoVGtd2A58bMVVhztrbZUVYPRG5765,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,3.03
32WADc9rFU24EVTp3YJhBNqQxN4BLpgWnic2HpBgcuPv9vPaHKod2wfKaNdrDcePPawFwTj6ssbfmVWEFhdsv1vQ,2024-10-29T15:01:27.000Z,Transfer,686HP7ims1x6wvbmGg5kUdjEfwdNTcJWqF75qUVR57X8,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.96
4f8f4DVo5frg9UqdZpa9MwoK2gsUi8r5pmuLKcbxsAcUVpAd7RDLqLzyLqR5XT3FXobjiSmheiTo4e5Nx67Pniwg,2024-10-29T15:01:25.000Z,Transfer,WZznGnBGmtLDxSM9fJSjDFdsnLt4EuWCrgiaw2SG8ug,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.4
gUWr51gu8Ky24nZ3zjcDMCditoKTotdkZW1VemF9H91sWVGn2MhqKqt9tKLnvjopNzoABC8fYM9oKdsgvGESrFa,2024-10-29T15:01:25.000Z,Transfer,7FAvuw9QSQhfSdme2mjcm8LK8nMcQT5S48WwDRyvr72Y,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.01
22sp5Qyj83fxPd8nt21n9FXJFibrquVbAtquGnXj7F2BzAmM9KAgyXy5Fe35ibh71ANXWBZfF9pLcagUKhbiCgJe,2024-10-29T15:01:25.000Z,Transfer,EEhLeiRTprpctGkbHZGZi54hYcQ2px4oJQZMDxyDEPLw,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,5
2kB42Z3SWn9vzwDKNp9nxwxqSYe2pEDGMga35oFm9B1372R5RABnLtS9XPTKHBjt8gXuonotMT2NqK5tCALVNhSU,2024-10-29T15:01:25.000Z,Transfer,6Ymt9JoJStcVEu98bwSH5ALaEqv69Swq2RQeVkxRnZdp,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.09
2ezNAYKWLMmZ65cjAcTeCkVvgF6TPnXuj7txPo9BEGRjBcFc6N5PxrtUBZ6jBJS4w9Mj4LTR1fmN9oxhuvEbSZ5q,2024-10-29T15:01:25.000Z,Transfer,5xbJegpFCu7DYSaxsXwctqUNHgX94MPcJzkhB1szCUi4,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,16.597353693
2rq7WXAXr9SKiyebenXZv5Ja7JZ7ZVnH1HGyTnknL4UR5eBwwV6BHn8s9hDzoHUdTjRjhUpY78z7G4mwowvn9gkZ,2024-10-29T15:01:25.000Z,Transfer,FkhEdKZLtgGgzJVZngFo1HKrS8rGkEmWHZQTW6sFDktz,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,16.715
3euvuzwK9jcWs7f9EwxqHrKrM3h9unKjbaETHDrdhuwPyBJ6td6B5UuiRQuD5YXwcDN5PCwLmxdTjDxJ9zpXgraS,2024-10-29T15:01:25.000Z,Transfer,9xKECHbvgPw1mUGAEycU3B4iwFDiYUvq9pGN7i7LGdVi,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1
C7EiB9avijwA2emDEPPwXp9oJMeifr928u9FnQWedSU1v1eUh1B7vwErw8m9vHPPKgTfuASHEVLRwm7Wm8xB9zc,2024-10-29T15:01:23.000Z,Transfer,BnjAd7AADaCjmKoxXedAM3boJbdcRDGwfJSizxMoFCA6,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1
n2L6j7LDPBj3yVF9JLuTyscRikzhom76b7i2pbcwkB8rqThdcWF4Tqo7tmJqURA9VktEo6X2Q77S4TJSyM5mQxr,2024-10-29T15:01:23.000Z,Transfer,74EHfWb2nEBEQMuYfuhm4ygSARC2w63CAc4zwrYy5Dgf,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,5
3aod2QUj4yi6zuiD46hvoQ5ziypABnA5BRxZqy2NWVMYMk3PuBsyHotgbckdbZrEtHu717yj6V51JKG2oLpsx4bL,2024-10-29T15:01:22.000Z,Transfer,DjJXhBRFtnJJLJfDAUnL54LDL5m5eo9PcCTrZwdUYZrw,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.132184
4D5mKxbBWwtA3Hewo9DZYMomFazDSbCXhUterJBZQqvrkZm9h1WJGrRLdaadzBbRF1sYbKcxTSweYXiJWXvDNm45,2024-10-29T15:01:22.000Z,Transfer,BfixzRYAGi1crWPUeC6ohKrrmaLsHgJRmwxTtKMoVPaM,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,8.528005855
44vkjeo7yB5Mqg5BoiJDTqw7AmMvssXwCwTkKMKNU5XtbR7Udi3K2SevTanbBa74LuLep3Pwf3GYmvEriWUkwRqF,2024-10-29T15:01:22.000Z,Transfer,HfHGsmk4bNBTJG8u32jcEc7iNpNnX2MtxCybP8sy6vqJ,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,2.5
47pEzEccrLgm4c39BoyupHqhysNwPtugamL5fsGVdxY8sBjitVuLhf8MQakzg8eqF3jG3ABRt4W1J1sLbPE9jYgm,2024-10-29T15:01:22.000Z,Transfer,A8WGAjHvCwq97wH9PuyEv5Nzzh9nbt9UAK7qrZ2w1Xyt,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1
5MShunFQFrqYNAc2FctcZwnT6QVkxcXkEuqDKt16sxVSaYqaZidpWJ5bduHQztz5VXHmU8SeykCCwbWrSgq8tkrw,2024-10-29T15:01:22.000Z,Transfer,BPFwrLzxqYbpqeRNRTz9CH1WyXibEgc5WzEej73UQDFQ,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,3
3naBwW2Shjg5grTcfjyUcDKpQXF5YyFUDY32Defqhuha1uNA1E5uwTgs39A2NwjdS2xfCioyj4SxTaGjKDq26d65,2024-10-29T15:01:22.000Z,Transfer,HVdVnZsjjZXL49PzhiurnoxVcR8rkbrLEHsdGxYc7ZxT,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,2.04707034
pgsy83P47vaKHviZMdigvhR4hrgivvCSwARy7RSYEsXcupWH4iW8ZtUjVh2o2Uy6oXB8cd8cHT7DXA2L9FrC4Gv,2024-10-29T15:01:22.000Z,Transfer,5AiR1pqnYtNCi18Aa3ZNsH2gjiLBYr6hYjBiaCXiv67K,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,5
p8saQRVLyJFaMK7piwJgsaqVxbc1rjrgsgm6AfAX1vyGpXexutk2Hdxhm5AqRw6Gjw7ZGnW8UmTUHyK7ageW2G5,2024-10-29T15:01:22.000Z,Transfer,CRyxWz8NMgTBDk9GvsJKLXY52MpYyGErbkMDncNvnQpd,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,8
5RVdRUdjWWBqZc5YtmX7D4uHgRM8vsEK7wDsQGHNPkYfoPmimCSz9Y4sXwLqyLCXULGmCDBQz4kzfQBv4PH443AK,2024-10-29T15:01:22.000Z,Transfer,6Mgg2BTgZu8EkUzRkWB6d1Z5ExHtHxyN5jxy7YZ9X5g4,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,6.64051014
2FmY5Ae5NiZCHsrDWenXcbJ5bnnyCgTCiWtEN52Pe9xgJhZf5WeMoR5CVBdD4WZke18CmcF8iXwLkofvMi2PRr5z,2024-10-29T15:01:22.000Z,Transfer,FfYRuMZByLjK2UX9UR3nUAtgyGicGdUZivnbmah31RUi,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,2.23
cD3pFvcbYYoRu1RmghJoCyQN8TAvtiQf3bgRjaurCFTdXPBZZTDD4oWuPHtrZCT48cLgcTskx5NRBJXmvjbjCdg,2024-10-29T15:01:22.000Z,Transfer,FpWPE5jXmgZmU9uohLHdJGV7WqbAnPGtVwqU7h9LGpcx,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,7
2eQn9kQqXyxVVwV4gWdmziXQgZEj8CdMyXnA2bZWGR4pYuQK5AN4Eavdm83pDD5bub2PEaQHJ2h3aKXfmNpnK2tM,2024-10-29T15:01:22.000Z,Transfer,FirWUirjEadig4QB6TWhGaQMTXkNtGSLoNUY2s8KCMHm,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,2
5zi2S7E8b31iazyechUxTmdZZcx4rtCXHQ7mUQ9KAc3SAfDtLGFQmorKwNc9DLFgYubFwVX2DHtsscQP1JMiPFiA,2024-10-29T15:01:22.000Z,Transfer,2KXZz2GBjzpU8TYGJ7dFJN3kZ9VBzBbBvQL1Y5bLBZhk,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,10
61VaFtVcmayPLpD93sQja4wHYk1m9M6htCTN4aVPKYMpRWC7qsNdKjJvBCB8sBCSZxYiUcrzkVynGootTfqkARcT,2024-10-29T15:01:22.000Z,Transfer,8Uj8qt9qSe47LSCtavr2DwrCCBemTbmwrE2eohFSvczf,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,2
5XM5KHCLWvzx4VG98APrb5KcxXnpyuRYn6wykoEkYWUVZcHo3brBsGLZdLXnuWpTu33kn1HGsThU6dFuMx35Lbv2,2024-10-29T15:01:20.000Z,Transfer,89ZEEeFxq1ajKMDF3Cpmdkx8Dimt1vBLUp2c4kTMNqWu,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,3.0028973
2fzjNRxfJPjUNZUnRK5H6sWaiqbYFurbirBHfpGHhEgUtrSpRP5jc5ZJcW64xSbEnxQPH8Lwtkh2VdiDiUhAsVVR,2024-10-29T15:01:18.000Z,Transfer,BC4UfBkzHhMYqvKRuoH1WEo2UGGraGzxgGWvpgjpYSpT,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,5
34p2T8gUqsz727933YRkvEBdrYnocudrckS6DkEyT7LzS3KR7CXFMJUHXms6uy8VoB8qwfyzwNJrmqTnjV4mHVTQ,2024-10-29T15:01:18.000Z,Transfer,HmULui8itBLRcDDRbMPty7Em18TLEPxCZdrwVgeqpaD4,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,5.754510167
49EAC2gSRWC2XRGkVznrrTnUhbpaDC2pRCQYz5Tm3mgNwSk91miiQs7uGv8r1CPEjEeWh3NGFLyJTwG13g2kapAk,2024-10-29T15:01:18.000Z,Transfer,BRJUsA8dW7vYKHDFdVPntPieYr8BojKekcKe3ZwUYnEz,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,4.7265472
SANN4CAvukzfVQjqQYBoikTK4Tx4yq9b9qU9jybZmZkFvHu2UPiSDgKT8p7xNoND6Vy486MxQndB2Kss1M9H5cH,2024-10-29T15:01:18.000Z,Transfer,ACcSbN5kV9Cu6PZZHQFBbk4yFUb4BD38AePpR1a9Nvde,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.01
56EswGb6bMCx1aXp9bEKzJd9g3kxypkaKco63DAcu1NyPF3aJGFW5CspMVgXKy8bzU3Kp4feLfRWEDXGHfGf9tVB,2024-10-29T15:01:18.000Z,Transfer,HtjVsHtzxxe5kPFD1usFFdyXa2vKcwPJGxavLbJuo9TS,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,4.2
4R83N9UXzfYVeMh4YzWHtLGQwPuKCpsN7YJ3hrentPuo4dmEbDd1rjKfhStUNRAn829MsHUSFckbf2GFpNB6rk5V,2024-10-29T15:01:17.000Z,Transfer,AHA5WZsGjuJwtDcGAMmN37FiUBoSWYnnBNRzJmN6KsQv,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,7.5
4bhwU8ER4FKkZyP1rcSeZd19X6sueWSeJG9XFYjDsjkb4dzSqF5q4UxjSnk6e5Qknm7nsBtgY42MijEhkotXiZwV,2024-10-29T15:01:17.000Z,Transfer,C4nZCqCJjEkT8pK83zWbiRZ1eLxGwzzm7GdkCMtkYn7X,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,33
5UxF8kG4PDuhXwc4uTtenBVdAMznAP7u42Bp45JxnBfnib6SL3bVx2iw1nSWB9aWFZMuKA9n2LMbPq8XJRLFWrnq,2024-10-29T15:01:17.000Z,Transfer,3QAULiyz7Nn1L4BAN6g5zVySDNCcwqvsDx6tiMkPedqG,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,3.59643602
5Xk2DozFW2ZwYSMSaxw2aqk7NNdSu1AyDjcz9SkHLGQXEMi7ABZZpPf46z6veJ6oX9AY8qTAvvAD2N2HtiXeYnh1,2024-10-29T15:01:17.000Z,Transfer,CGxrmS3hKDTVWayGxWYguoGNVA7rg3mNrGG4pmkAeE6,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1.83
4TcDBGTYBmuXzQZg6dJT2ENtVtRQW8pcvfifTH2sdqAuDwuJpbpWXvtUtsEWRxu39h6uTkDAzmvFPdoBd28jrRSN,2024-10-29T15:01:17.000Z,Transfer,GD2na2QEum35ndp8qDTyXHP13eLhjPnmYdx2KcgkRW7S,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,29.5
3NsyhnC8jQQDW7ZVNtSKV78pRKY2ZLhif88WeA2e6wEUQwXiY5v3vmbBz8YZXPap5sXWY6inSKVtsd7DjYi54y1J,2024-10-29T15:01:17.000Z,Transfer,4huDZhXfvxspzDonrRAp3njJNT3BVtdGEe6D8rj9Ro6p,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,11
5YNpAXSZz4Up9keRbPwrCUz9iTcBBsKWXaBrX7oHBNHo8vafDKpXw2UVVta4FfgB5g6gC7T9GUJNJiJ8TWbQABi6,2024-10-29T15:01:15.000Z,Transfer,B3yb6Y6JpxF45Zb4wJ65Ht9SATcpueyL3HELDwRk2Ea6,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,0.99472622
67Tk5gc6c3M9psKXyWQtFuKubaTdZcQjtdBLhridhxezfYh3QBv5JYir3bLrq8ekQEgskgsydXEVh5cEz5R4Vv3L,2024-10-29T15:01:15.000Z,Transfer,CVKd3HnnBYyxB4caHyGdY3pBd1xtv4JsMDeqZwLWod1F,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,6.45038124
2NBn9zV2v3YAXWZHHJq6sfZQGLpMUseK8h13moBP7qEfEzii3CxqMbZyd6M4qLPipGVM9awgja7r7NfwpqWk79W,2024-10-29T15:01:15.000Z,Transfer,GqsGHWZ6QaFZ6hAGdgUudYyHp4aPCJHPWMbTts3oRJfa,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,5
2dRVARXa6Ty4EvWv1ev4UPMvU25nKHy3tpyxcW8W3uw7x7TyV5XYevV55qWAYgc4XZypdq4MRT6Z5zdcLYmQpKz7,2024-10-29T15:01:15.000Z,Transfer,B6LSYpa6pHCNZpQTwgRHJALCDHUdyP9RRoSXNuDR1B2L,CEUm6PbAbpkcMF8UtZoJGNqvXgDTVbZAVijDGuaNUikC,1
